"",Rank,Mark,WIND,Competitor,DOB,Nat,Pos,Venue,Date,Results Score
72,1056,10.24,0.3,Gilbert HAINUCA,12 MAR 1994,NAM,1f4,"McArthur Stadium, Potchefstroom (RSA)",11 MAY 2024,1125
73,1056,10.24,1.6,Taylor BANKS,10 OCT 2000,USA,1h7,"National Training Center, Clermont, FL (USA)",11 MAY 2024,1125
74,1056,10.24,0.2,Akihiro HIGASHIDA,13 DEC 1995,JPN,4,"Yanmar Stadium Nagai, Osaka (JPN)",12 MAY 2024,1125
75,1056,10.24,1.3,Akihiro HIGASHIDA,13 DEC 1995,JPN,2h1,"Yanmar Stadium Nagai, Osaka (JPN)",12 MAY 2024,1125
76,1056,10.24,0.0,Gilbert HAINUCA,12 MAR 1994,NAM,h2,"National Stadium, Gaborone (BOT)",17 MAY 2024,1125
77,1056,10.24,1.0,Ojie EDOBURUN,02 JUN 1996,GBR,3f1,"Enwag-Stadion, Wetzlar (GER)",18 MAY 2024,1125
78,1056,10.24,1.0,Kevin KRANZ,20 JUN 1998,GER,3f1,"Enwag-Stadion, Wetzlar (GER)",18 MAY 2024,1125
79,1056,10.24,1.0,Yuhi MORI,14 DEC 2003,JPN,5h2,"National Stadium, Tokyo (JPN)",19 MAY 2024,1125
80,1056,10.24,1.0,Ippei TAKEDA,13 MAR 1997,JPN,6h2,"National Stadium, Tokyo (JPN)",19 MAY 2024,1125
81,1056,10.24,1.0,Rikuto HIGUCHI,19 AUG 1999,JPN,7h2,"National Stadium, Tokyo (JPN)",19 MAY 2024,1125
82,1056,10.24,-1.4,Kayinsola AJAYI,14 SEP 2004,NGR,1h3,"Un. of Kentucky Outdoor Track Facility, Lexington, KY (USA)",22 MAY 2024,1133
83,1056,10.24,1.4,Kai COLE,,USA,7sf2,"Un. of Kentucky Outdoor Track Facility, Lexington, KY (USA)",24 MAY 2024,1125
84,1056,10.24,1.4,Javonte' HARDING,29 AUG 2001,USA,7sf2,"Un. of Kentucky Outdoor Track Facility, Lexington, KY (USA)",24 MAY 2024,1125
85,1056,10.24,0.0,Sam BLASKOWSKI,05 NOV 2002,USA,1,"Doug Shaw Memorial Stadium, Myrtle Beach, SC (USA)",25 MAY 2024,1125
86,1056,10.24,1.2,Ashanie Romine SMITH,31 OCT 1998,JAM,2f3,"National Stadium, Kingston (JAM)",25 MAY 2024,1125
87,1056,10.24,-0.6,Kion BENJAMIN,13 NOV 2000,TTO,3,"Alumni Field, Windsor (CAN)",02 JUN 2024,1128
88,1056,10.24,1.7,Rai ATAGO,17 AUG 2003,JPN,1f3,"Athletic Stadium, Tottori (JPN)",02 JUN 2024,1125
89,1056,10.24,0.3,Da'marcus FLEMING,21 DEC 2001,USA,5sf2,"Hayward Field, Eugene, OR (USA)",05 JUN 2024,1125
90,1056,10.24,0.3,Jehlani GORDON,01 DEC 2003,JAM,5sf2,"Hayward Field, Eugene, OR (USA)",05 JUN 2024,1125
91,1056,10.24,0.5,Chijindu UJAH,05 MAR 1994,GBR,5sf3,"Stadio Olimpico, Roma (ITA)",08 JUN 2024,1125
92,1056,10.24,1.7,Shamar RAMSEY,1994,JAM,3h2,"Emory Woodruff Physical Education Center, Atlanta, GA (USA)",08 JUN 2024,1125
93,1056,10.24,-0.7,Udodi Chudi ONWUZURIKE,29 JAN 2003,NGR,1,"Icahn Stadium, New York, NY (USA)",09 JUN 2024,1129
94,1056,10.24,0.8,Malachi MURRAY,18 MAR 2000,CAN,2h2,"Foote Field, Edmonton (CAN)",13 JUN 2024,1125
95,1056,10.24,0.0,Seye OGUNLEWE,30 AUG 1991,NGR,4,"Samuel Ogbemudia Stadium, Benin City (NGR)",16 JUN 2024,1125
96,1056,10.24,1.4,Anej ČURIN PRAPOTNIK,23 MAY 2003,SLO,1f1,"Atletski stadion Poljane, Maribor (SLO)",19 JUN 2024,1125
97,1056,10.24,1.6,Miles LEWIS,11 APR 1991,PUR,1,"Piste Ben Leduc, Montréal (CAN)",21 JUN 2024,1125
98,1056,10.24,-1.5,Rikkoi BRATHWAITE,13 FEB 1999,IVB,1f2,"A.O Shirley Grounds, Tortola (IVB)",22 JUN 2024,1134
99,1056,10.24,0.0,Ismael KONE,06 NOV 2000,CIV,5,"Stade Omnisport de JAPOMA, Douala (CMR)",22 JUN 2024,1125
0,1056,10.24,1.4,Jimmy VICAUT,27 FEB 1992,FRA,6,"Stade Josette et Roger Mikulak, Angers (FRA)",28 JUN 2024,1125
1,1056,10.24,0.1,Henrik LARSSON,30 SEP 1999,SWE,1,"Rimnersvallen, Uddevalla (SWE)",28 JUN 2024,1125
2,1056,10.24,0.6,Neiker ABELLO,30 MAR 2000,COL,1,"Pedro Grajales, Cali (COL)",28 JUN 2024,1125
3,1056,10.24,1.8,Christopher BORZOR,11 APR 1999,HAI,2,"National Stadium, Kingston (JAM)",28 JUN 2024,1125
4,1056,10.24,0.4,Rohan WATSON,29 APR 2002,JAM,8sf2,"National Stadium, Kingston (JAM)",28 JUN 2024,1125
5,1056,10.24,1.0,Cejhae GREENE,06 OCT 1995,ANT,1f2,"YASCO Sports Complex, St. John's (ANT)",29 JUN 2024,1125
6,1056,10.24,0.2,Akihiro HIGASHIDA,13 DEC 1995,JPN,1h6,"Denka Big Swan Stadium, Niigata (JPN)",29 JUN 2024,1125
7,1056,10.24,-0.2,Shoma YAMAMOTO,20 JUN 2002,JPN,3sf1,"Denka Big Swan Stadium, Niigata (JPN)",29 JUN 2024,1126
8,1056,10.24,0.9,Filip FEDERIČ,10 FEB 2004,SVK,2,"Štadión SNP, Banská Bystrica (SVK)",29 JUN 2024,1125
9,1056,10.24,0.8,Jonathan FARINHA,16 MAY 1996,TTO,1sf1,"Hasely Crawford Stadium, Port-of-Spain (TTO)",29 JUN 2024,1125
10,1056,10.24,1.7,Ade ADEWALE,27 AUG 1993,GBR,2f1,"Stratford Community Track, London (GBR)",02 JUL 2024,1125
11,1056,10.24,0.4,Mamadou Fall SARR,29 NOV 1998,SEN,1h2,"Stade de Vongy, Thonon-les-Bains (FRA)",06 JUL 2024,1125
12,1056,10.24,0.8,Reece PRESCOD,29 FEB 1996,GBR,8,"FBK Stadium, Hengelo (NED)",07 JUL 2024,1125
13,1056,10.24,-2.0,Aaron BROWN,27 MAY 1992,CAN,2h2,"Billy J. Murphy Track and Field Complex, Memphis, TN (USA)",12 JUL 2024,1137
14,1056,10.24,-0.9,Felix FRÜHN,07 AUG 2001,GER,2f1,"Besagroup-Sportpark, Rhede (GER)",14 JUL 2024,1130
15,1056,10.24,-0.9,Jan Eric FREHE,01 APR 2003,GER,2f1,"Besagroup-Sportpark, Rhede (GER)",14 JUL 2024,1130
16,1056,10.24,0.1,Lance LANG,01 FEB 2001,USA,5f3,"Stadion Allmend, Luzern (SUI)",16 JUL 2024,1125
17,1056,10.24,-0.8,Mamadou Fall SARR,29 NOV 1998,SEN,1f14,"Centro Sportivo G. Olmo-P. Ferro, Celle Ligure (ITA)",17 JUL 2024,1129
18,1056,10.24,0.3,Stephen AWUAH BAFFOUR,09 NOV 2003,GBR,1,"Stadio Guidobaldi, Rieti (ITA)",26 JUL 2024,1125
19,1056,10.24,-0.3,Davonte HOWELL,28 OCT 2005,CAY,6h5,"Stade de France, Paris (FRA)",03 AUG 2024,1126
20,1056,10.24,-0.3,Henrik LARSSON,30 SEP 1999,SWE,7h5,"Stade de France, Paris (FRA)",03 AUG 2024,1126
21,1056,10.24,-1.1,Wanya MCCOY,29 MAR 2003,BAH,5h6,"Stade de France, Paris (FRA)",03 AUG 2024,1131
22,1056,10.24,0.2,Yuki KOIKE,13 MAY 1995,JPN,1,"Hokuroku Park Athletic Field, Fujiyoshida (JPN)",18 AUG 2024,1125
23,1056,10.24,0.2,Ryo WADA,18 MAY 2000,JPN,2,"Hokuroku Park Athletic Field, Fujiyoshida (JPN)",18 AUG 2024,1125
24,1056,10.24,1.6,Hiroaki YABASHI,30 DEC 1996,JPN,1h2,"Hokuroku Park Athletic Field, Fujiyoshida (JPN)",18 AUG 2024,1125
25,1056,10.24,0.0,Lucas ANSAH-PEPRAH,16 JAN 2000,GER,7,"Olympiastadion, Berlin (GER)",01 SEP 2024,1125
26,1056,10.24,0.7,Gaofei SUI,19 APR 2001,CHN,2sf2,"Sports Center, Quzhou (CHN)",15 SEP 2024,1125
27,1056,10.24,-0.5,Shoma YAMAMOTO,20 JUN 2002,JPN,1sf3,"Todoroki Stadium, Kawasaki (JPN)",20 SEP 2024,1128
28,1056,10.24,1.4,Yoshihide KIRYU,15 DEC 1995,JPN,4f2,"Ishin Me-Life Stadium, Yamaguchi (JPN)",22 SEP 2024,1125
29,1056,10.24,0.9,Takuma HAYASHI,18 NOV 1999,JPN,2h4,"Ishin Me-Life Stadium, Yamaguchi (JPN)",22 SEP 2024,1125
30,1131,10.25,0.6,Rivaldo ROBERTS,27 APR 1996,RSA,1f2,"Pilditch Stadium, Pretoria (RSA)",10 FEB 2024,1122
31,1131,10.25,0.7,Lachlan KENNEDY,04 NOV 2003,AUS,1sf1,"Queensland Sport and Athletics Centre, Nathan, Brisbane (AUS)",16 MAR 2024,1122
32,1131,10.25,0.2,Sebastian SULTANA,15 SEP 2005,AUS,1,"SOPAC, Sydney (AUS)",16 MAR 2024,1122
33,1131,10.25,0.3,Bayanda WALAZA,09 FEB 2006,RSA,1h4,"Pilditch Stadium, Pretoria (RSA)",21 MAR 2024,1122
34,1131,10.25,0.5,Micah LARRY,20 SEP 2004,USA,4f1,"UMiami Cobb Stadium, Coral Gables, FL (USA)",23 MAR 2024,1122
35,1131,10.25,1.5,Clinton MUUNGA,08 JUL 2002,ZIM,5f1,"LSU Bernie Moore Stadium, Baton Rouge, LA (USA)",30 MAR 2024,1122
36,1131,10.25,0.5,Mccallum T'MARS,20 MAY 2004,USA,1f1,"Tom Black Track at LaPorte Stadium, Knoxville, TN (USA)",06 APR 2024,1122
37,1131,10.25,-1.3,Ackeem BLAKE,21 JAN 2002,JAM,1h3,"Ansin Sports Complex, Miramar, FL (USA)",06 APR 2024,1129
38,1131,10.25,0.0,Shainer REGINFO MONTOYA,08 APR 2002,CUB,1h1,"Pista Rafael Fortun Chacon, Camagüey (CUB)",10 APR 2024,1122
39,1131,10.25,1.4,Ade ADEWALE,27 AUG 1993,GBR,1f18,"Lee Valley Athletics Centre, London (GBR)",14 APR 2024,1122
40,1131,10.25,1.9,Taylor BANKS,10 OCT 2000,USA,2h4,"National Training Center, Clermont, FL (USA)",20 APR 2024,1122
41,1131,10.25,0.7,Chase MARS,18 MAY 2003,USA,1f6,"Univ. of Arizona Roy P. Drachman Stadium, Tucson, AZ (USA)",27 APR 2024,1122
42,1131,10.25,0.7,Yannick WOLF,12 MAY 2000,GER,1f4,"University of North Florda Jax Track at Hodges Stadium, Jacksonville, FL (USA)",27 APR 2024,1122
43,1131,10.25,-0.7,Hensley PAULINA,26 JUN 1993,NED,1f1,"Ergilio Hato Stadion, Willemstad (AHO)",28 APR 2024,1126
44,1131,10.25,-0.6,David FOSTER,29 AUG 2003,USA,1f1,"Cobb Track and Angell Field, Palo Alto, CA (USA)",30 APR 2024,1125
45,1131,10.25,1.0,Gary CARD,04 JUN 2007,JAM,1f9,"National Stadium, Kingston (JAM)",04 MAY 2024,1122
46,1131,10.25,1.2,Rohan WATSON,29 APR 2002,JAM,3f15,"National Stadium, Kingston (JAM)",04 MAY 2024,1122
47,1131,10.25,-0.8,Jinxian HE,13 NOV 2006,CHN,1sf2,"Sports Center, Bengbu (CHN)",10 MAY 2024,1126
48,1131,10.25,-0.8,José GONZÁLEZ,14 MAY 1995,DOM,2,"Pista de Atletismo da Universidade Federal do Mato Grosso, Cuiaba (BRA)",10 MAY 2024,1126
49,1131,10.25,0.6,Robert GREGORY,12 DEC 2001,USA,5h3,"Percy Beard Track, Gainesville, FL (USA)",10 MAY 2024,1122
50,1131,10.25,0.0,Ismael KONE,06 NOV 2000,CIV,1,"Geroge C. Griffin Track, Atlanta, GA (USA)",11 MAY 2024,1122
51,1131,10.25,0.8,Andre EWERS,07 JUN 1995,JAM,1f3,"National Training Center, Clermont, FL (USA)",11 MAY 2024,1122
52,1131,10.25,0.4,Ali Anwar Ali AL BALUSHI,09 FEB 2002,OMA,1f2,"Ethnikou Stadiou, Kalamata (GRE)",12 MAY 2024,1122
53,1131,10.25,0.2,Rikuto HIGUCHI,19 AUG 1999,JPN,5,"Yanmar Stadium Nagai, Osaka (JPN)",12 MAY 2024,1122
54,1131,10.25,0.0,Coby HILTON,08 APR 1998,USA,1h2,"Sportzentrum Niederösterreich, St. Pölten (AUT)",17 MAY 2024,1122
55,1131,10.25,0.1,Nethaneel MITCHELL-BLAKE,02 APR 1994,GBR,2f1,"Stadion Śląski, Chorzów (POL)",18 MAY 2024,1122
56,1131,10.25,0.9,Melbin MARCELINO,23 MAY 1997,DOM,3,"Stade L. Achille, Fort-de-France (FRA)",18 MAY 2024,1122
57,1131,10.25,-0.1,Aymeric PRIAM,26 JUN 2000,FRA,1h3,"Stade L. Achille, Fort-de-France (FRA)",18 MAY 2024,1122
58,1131,10.25,-0.2,Sachin DENNIS,02 AUG 2002,JAM,1f2,"National Stadium, Kingston (JAM)",18 MAY 2024,1123
59,1131,10.25,-0.8,Jeremiah AZU,15 MAY 2001,GBR,3,"Le Grand Stade, Marrakech (MAR)",19 MAY 2024,1126
60,1131,10.25,-0.1,Taju HONGO,07 MAR 1999,JPN,4,"National Stadium, Tokyo (JPN)",19 MAY 2024,1122
61,1131,10.25,0.7,Mamadou Fall SARR,29 NOV 1998,SEN,1h1,"Stade Pierre de Coubertin, Montgeron (FRA)",19 MAY 2024,1122
62,1131,10.25,0.9,Markus FUCHS,14 NOV 1995,AUT,2f1,"Leichtathletikarena, Eisenstadt (AUT)",22 MAY 2024,1122
63,1131,10.25,-0.9,Jamarion STUBBS,05 SEP 2004,USA,1h5,"Un. of Kentucky Outdoor Track Facility, Lexington, KY (USA)",22 MAY 2024,1127
64,1131,10.25,0.8,Laurenz COLBERT,25 JUN 2003,USA,5pr6,"John McDonnell Field, Fayetteville, AR (USA)",22 MAY 2024,1122
65,1131,10.25,0.3,Ali Anwar Ali AL BALUSHI,09 FEB 2002,OMA,3f1,"Paul-Greifzu-Stadion, Dessau (GER)",24 MAY 2024,1122
66,1131,10.25,0.7,Antonio LAIDLER,08 AUG 2000,USA,8sf1,"Un. of Kentucky Outdoor Track Facility, Lexington, KY (USA)",24 MAY 2024,1122
67,1131,10.25,1.4,Kevin KRANZ,20 JUN 1998,GER,5f1,"Stadion Manfort, Leverkusen (GER)",25 MAY 2024,1122
68,1131,10.25,0.9,Jevaughn WHYTE,03 FEB 2001,JAM,1f5,"National Stadium, Kingston (JAM)",25 MAY 2024,1122
69,1131,10.25,-0.4,Malham DARWISH,,OMA,1,"Al-Fayhaa Stadium, Basra (IRQ)",29 MAY 2024,1124
70,1131,10.25,1.9,William AGUESSY,09 JUN 2001,BEN,1h1,"Stade de Beaublanc, Limoges (FRA)",01 JUN 2024,1122
71,1131,10.25,-0.3,Akihiro HIGASHIDA,13 DEC 1995,JPN,1f2,"Athletic Stadium, Tottori (JPN)",02 JUN 2024,1123
72,1131,10.25,2.0,Lionel Tshimanga MUTEBA,08 JUN 1990,COD,5h2,"Alumni Stadium, Guelph (CAN)",04 JUN 2024,1122
73,1131,10.25,0.5,Guillem CRESPI,26 DEC 2002,ESP,2h3,"Stadio Olimpico, Roma (ITA)",07 JUN 2024,1122
74,1131,10.25,0.7,Oliwer WDOWIK,03 JAN 2002,POL,4sf1,"Stadio Olimpico, Roma (ITA)",08 JUN 2024,1122
75,1131,10.25,-0.7,Kendal WILLIAMS,23 SEP 1995,USA,2,"Icahn Stadium, New York, NY (USA)",09 JUN 2024,1126
76,1131,10.25,0.9,Joseph Paul AMOAH,12 JAN 1997,GHA,2h1,"Foote Field, Edmonton (CAN)",13 JUN 2024,1122
77,1131,10.25,-0.3,Maurice GLEATON,26 NOV 2006,USA,1f2,"Hayward Field, Eugene, OR (USA)",14 JUN 2024,1123
78,1131,10.25,-0.3,Sandrey DAVISON,25 JAN 2003,JAM,1f17,"National Stadium, Kingston (JAM)",15 JUN 2024,1123
79,1131,10.25,1.3,Emanuel ARCHIBALD,09 SEP 1994,GUY,h,"National Track and Field Centre, Leonora (GUY)",15 JUN 2024,1122
80,1131,10.25,-0.2,Neiker ABELLO,30 MAR 2000,COL,2f1,"Stade d'Athletisme Pierre Voillequin, Troyes (FRA)",16 JUN 2024,1123
81,1131,10.25,-0.4,Naquille HARRIS,16 MAY 2002,SKN,1f2,"Kim Collins Athletic Stadium, Basseterre (SKN)",16 JUN 2024,1124
82,1131,10.25,-0.2,Alaba Olukunle AKINTOLA,14 SEP 2001,NGR,1sf1,"Samuel Ogbemudia Stadium, Benin City (NGR)",16 JUN 2024,1123
83,1131,10.25,0.2,Usheoritse ITSEKIRI,31 JAN 1998,NGR,1sf3,"Samuel Ogbemudia Stadium, Benin City (NGR)",16 JUN 2024,1122
84,1131,10.25,1.4,Jerome BLAKE,18 AUG 1995,CAN,3h2,"Paavo Nurmen Stadion, Turku (FIN)",18 JUN 2024,1122
85,1131,10.25,-0.2,Jimmy VICAUT,27 FEB 1992,FRA,4f1,"Estadio Vallehermoso, Madrid (ESP)",21 JUN 2024,1123
86,1131,10.25,0.4,Dominik KOPEĆ,05 MAR 1995,POL,1h1,"Kuortaneen keskusurheilukenttä, Kuortane (FIN)",22 JUN 2024,1122
87,1131,10.25,1.2,Nsikak EKPO,14 APR 2003,NED,6f1,"Centre sportif Bout-du-Monde, Genève (SUI)",22 JUN 2024,1122
88,1131,10.25,0.8,Zhijian DENG,05 MAR 2002,CHN,2f2,"Centre sportif Bout-du-Monde, Genève (SUI)",22 JUN 2024,1122
89,1131,10.25,0.1,Kayhan ÖZER,11 JUN 1998,TUR,2,"Olympic Training Base, Almaty (KAZ)",22 JUN 2024,1122
90,1131,10.25,0.0,Tapiwanashe MAKARAWU,14 AUG 2000,ZIM,6,"Stade Omnisport de JAPOMA, Douala (CMR)",22 JUN 2024,1122
91,1131,10.25,1.1,Isaac BOTSIO,11 DEC 1999,GHA,2sf3,"Stade Omnisport de JAPOMA, Douala (CMR)",22 JUN 2024,1122
92,1131,10.25,1.2,Jim-yung JOO,11 APR 1989,KOR,1sf2,"Jeongseon Sports Complex, Jeongseon (KOR)",23 JUN 2024,1122
93,1131,10.25,1.0,Mario WILLIAMS,03 NOV 1995,JAM,7h2,"National Stadium, Kingston (JAM)",27 JUN 2024,1122
94,1131,10.25,-1.2,Shakur WILLIAMS,29 OCT 2001,JAM,1pr2,"National Stadium, Kingston (JAM)",27 JUN 2024,1129
95,1131,10.25,1.4,Harold ACHI-YAO,15 MAY 1997,FRA,7,"Stade Josette et Roger Mikulak, Angers (FRA)",28 JUN 2024,1122
96,1131,10.25,0.9,Dylan VERMONT,24 AUG 1999,FRA,2h1,"Stade Josette et Roger Mikulak, Angers (FRA)",28 JUN 2024,1122
97,1131,10.25,-0.3,Aaron BROWN,27 MAY 1992,CAN,3,"Complexe Sportif Claude-Robillard, Montréal (CAN)",28 JUN 2024,1123
98,1131,10.25,1.4,Bolade AJOMALE,31 AUG 1995,CAN,2h3,"Complexe Sportif Claude-Robillard, Montréal (CAN)",28 JUN 2024,1122
99,1131,10.25,0.3,Deandre DALEY,08 FEB 2005,JAM,1sf1,"National Stadium, Kingston (JAM)",28 JUN 2024,1122
0,1131,10.25,1.7,Oskars GRAVA,07 OCT 2001,LAT,1,"Jāņa Daliņa Stadium, Valmiera (LAT)",29 JUN 2024,1122
1,1131,10.25,1.4,Miles LEWIS,11 APR 1991,PUR,1h1,"Franklin Field, Philadelphia, PA (USA)",29 JUN 2024,1122
2,1131,10.25,0.6,Kobe VLEMINCKX,31 MAY 1998,BEL,2f2,"Boudewijnstadion, Bruxelles (BEL)",29 JUN 2024,1122
3,1131,10.25,-0.8,Jeremiah AZU,15 MAY 2001,GBR,2,"Manchester Regional Arena, Manchester (GBR)",29 JUN 2024,1126
4,1131,10.25,-0.2,Bruno DEDE,07 OCT 1999,JPN,4,"Denka Big Swan Stadium, Niigata (JPN)",30 JUN 2024,1123
5,1131,10.25,2.0,Ebrahima CAMARA,18 SEP 1996,GAM,2,"Stade Jean Adret, Sotteville-lès-Rouen (FRA)",04 JUL 2024,1122
6,1131,10.25,-2.0,Brandon HICKLIN,02 APR 1999,USA,3h1,"Billy J. Murphy Track and Field Complex, Memphis, TN (USA)",12 JUL 2024,1134
7,1131,10.25,0.9,Julian WAGNER,18 MAR 1998,GER,8f2,"Stade de La Charrière, La Chaux-de-Fonds (SUI)",14 JUL 2024,1122
8,1131,10.25,0.3,Usheoritse ITSEKIRI,31 JAN 1998,NGR,1h1,"Stade Jean Jacoby, Schifflange (LUX)",21 JUL 2024,1122
9,1131,10.25,1.3,Yoshiki KINASHI,28 SEP 2001,JPN,1f2,"AGF Field, Tokyo (JPN)",21 JUL 2024,1122
10,1131,10.25,1.3,Yuta SEKIGUCHI,04 NOV 2004,JPN,1f2,"AGF Field, Tokyo (JPN)",21 JUL 2024,1122
11,1131,10.25,0.8,Damian WARNER,04 NOV 1989,CAN,1ce3,"Stade de France, Paris (FRA)",02 AUG 2024,1122
12,1131,10.25,-1.1,Yuki KOIKE,13 MAY 1995,JPN,1h5,"Prefectural Stadium, Fukui (JPN)",30 AUG 2024,1128
13,1131,10.25,1.8,David MORGAN-HARRISON,27 AUG 2001,GBR,2h1,"Østerbro Stadium, Copenhagen (DEN)",03 SEP 2024,1122
14,1131,10.25,-0.2,Kyree KING,09 JUL 1994,USA,6,"Sports Park Mladost, Zagreb (CRO)",08 SEP 2024,1123
15,1131,10.25,0.1,Rohan WATSON,29 APR 2002,JAM,8,"Boudewijnstadion, Bruxelles (BEL)",13 SEP 2024,1122
16,1131,10.25,0.1,Towa UZAWA,25 NOV 2002,JPN,1h6,"Todoroki Stadium, Kawasaki (JPN)",19 SEP 2024,1122
17,1131,10.25,1.4,Bruno DEDE,07 OCT 1999,JPN,5f2,"Ishin Me-Life Stadium, Yamaguchi (JPN)",22 SEP 2024,1122
18,1219,10.26,1.0,Retshidisitswe MLENGA,27 FEB 2000,RSA,1f4,"Pilditch Stadium, Pretoria (RSA)",27 JAN 2024,1118
19,1219,10.26,0.6,Tiaan WHELPTON,29 MAR 2000,NZL,1f10,"Pilditch Stadium, Pretoria (RSA)",10 FEB 2024,1118
20,1219,10.26,-0.1,Adekalu Nicholas FAKOREDE,28 JUN 2003,NGR,2,"Stephen Keshi Stadium, Asaba (NGR)",18 FEB 2024,1118
21,1219,10.26,1.8,Oshane BAILEY,08 SEP 1989,JAM,2h3,"National Stadium, Kingston (JAM)",24 FEB 2024,1118
22,1219,10.26,-0.1,Gabriel Aparecido DOS SANTOS GARCIA,02 OCT 1997,BRA,1,"Centro de Treinamento Paralímpico Brasileiro, São Paulo (BRA)",25 FEB 2024,1118
23,1219,10.26,0.4,Raphael NGAGUELE MBERLINA,10 JAN 2001,CMR,1,"Stade Omnisports de Kouekong, Bafoussam (CMR)",02 MAR 2024,1118
24,1219,10.26,1.8,Dekell MINOR,,USA,2f5,"Tom Tellez Track, Houston, TX (USA)",14 MAR 2024,1118
25,1219,10.26,1.5,David DUNLAP,04 AUG 1999,USA,3f1,"Univ. of Arizona Roy P. Drachman Stadium, Tucson, AZ (USA)",23 MAR 2024,1118
26,1219,10.26,1.5,Tyson TIPPETT,11 FEB 2003,USA,3f1,"Univ. of Arizona Roy P. Drachman Stadium, Tucson, AZ (USA)",23 MAR 2024,1118
27,1219,10.26,0.4,Simon HANSEN,30 JUN 1998,DEN,1f2,"UJ Stadium, Johannesburg (RSA)",27 MAR 2024,1118
28,1219,10.26,0.7,Cheickna TRAORE,21 OCT 2000,CIV,3f1,"Percy Beard Track, Gainesville, FL (USA)",30 MAR 2024,1118
29,1219,10.26,1.5,Jehlani GORDON,01 DEC 2003,JAM,6f1,"LSU Bernie Moore Stadium, Baton Rouge, LA (USA)",30 MAR 2024,1118
30,1219,10.26,1.9,Kousei SHIROSAKI,21 AUG 2003,JPN,1h3,"Athletic Park, Ageo (JPN)",07 APR 2024,1118
31,1219,10.26,1.6,Jinxian HE,13 NOV 2006,CHN,1sf2,"Zhaoqing Sports Center, Zhaoqing (CHN)",09 APR 2024,1118
32,1219,10.26,0.3,Abduraqhmaan KARRIEM,25 SEP 2004,RSA,1h6,"Msunduzi Athletics Stadium, Pietermaritzburg (RSA)",18 APR 2024,1118
33,1219,10.26,1.6,Lucas ANSAH-PEPRAH,16 JAN 2000,GER,7f1,"National Training Center, Clermont, FL (USA)",20 APR 2024,1118
34,1219,10.26,1.1,Jona EFOLOKO,23 SEP 1999,GBR,4f2,"National Training Center, Clermont, FL (USA)",20 APR 2024,1118
35,1219,10.26,0.8,Diego GONZÁLEZ,17 APR 2003,PUR,1h2,"Estadio Jose A. Figueroa Freyre, Mayagüez (PUR)",25 APR 2024,1118
36,1219,10.26,0.8,Shaun MASWANGANYI,01 FEB 2001,RSA,2,"Franklin Field, Philadelphia, PA (USA)",27 APR 2024,1118
37,1219,10.26,0.7,Yuhi MORI,14 DEC 2003,JPN,1f1,"Municipal Stadium, Hiroshima (JPN)",29 APR 2024,1118
38,1219,10.26,0.7,Ryota SUZUKI,25 JUN 1999,JPN,2f1,"Municipal Stadium, Hiroshima (JPN)",29 APR 2024,1118
39,1219,10.26,1.2,Ramone BARNSWELL,21 JAN 1988,JAM,4f15,"National Stadium, Kingston (JAM)",04 MAY 2024,1118
40,1219,10.26,1.2,Rasheed FOSTER,23 AUG 2002,JAM,4f15,"National Stadium, Kingston (JAM)",04 MAY 2024,1118
41,1219,10.26,1.9,Mohamed DAOUD ABDULLAH,31 DEC 1993,KSA,4,"Prince Nayef Sports City, Qatif (KSA)",10 MAY 2024,1118
42,1219,10.26,-0.8,Neiker ABELLO,30 MAR 2000,COL,3,"Pista de Atletismo da Universidade Federal do Mato Grosso, Cuiaba (BRA)",10 MAY 2024,1122
43,1219,10.26,0.6,Davonte HOWELL,28 OCT 2005,CAY,6h3,"Percy Beard Track, Gainesville, FL (USA)",10 MAY 2024,1118
44,1219,10.26,-0.5,Jaiden REID,10 APR 2005,CAY,2h4,"Percy Beard Track, Gainesville, FL (USA)",10 MAY 2024,1121
45,1219,10.26,0.3,Shawn BROWN,,USA,4f3,"Clyde Hart Track & Field Stadium, Waco, TX (USA)",11 MAY 2024,1118
46,1219,10.26,0.8,David FOSTER,29 AUG 2003,USA,1h1,"Potts Field, Boulder, CO (USA)",11 MAY 2024,1118
47,1219,10.26,0.9,Eric HARRISON JR.,18 FEB 1999,TTO,4,"Stade L. Achille, Fort-de-France (FRA)",18 MAY 2024,1118
48,1219,10.26,-0.8,Brandon HICKLIN,02 APR 1999,USA,4,"Le Grand Stade, Marrakech (MAR)",19 MAY 2024,1122
49,1219,10.26,-0.8,Rohan WATSON,29 APR 2002,JAM,5,"Le Grand Stade, Marrakech (MAR)",19 MAY 2024,1122
50,1219,10.26,1.2,Oshane BAILEY,08 SEP 1989,JAM,1h2,"Stade Pierre de Coubertin, Montgeron (FRA)",19 MAY 2024,1118
51,1219,10.26,1.2,Yoran KABENGELE KABALA,28 MAR 2003,FRA,2h2,"Stade Pierre de Coubertin, Montgeron (FRA)",19 MAY 2024,1118
52,1219,10.26,-0.9,Da'marcus FLEMING,21 DEC 2001,USA,2h5,"Un. of Kentucky Outdoor Track Facility, Lexington, KY (USA)",22 MAY 2024,1123
53,1219,10.26,-0.3,Patrick IZE-IYAMU,,USA,1pr5,"John McDonnell Field, Fayetteville, AR (USA)",22 MAY 2024,1119
